"Application_ID","Score"
"CCC20000490",0.261386722326279
"CCC20000491",0.417778134346008
"CCC20000493",0.6050985455513
"CCC20000497",0.265661209821701
"CCC20000498",0.140524506568909
"CCC20000499",0.29465651512146
"CCC20000500",0.29190257191658
"CCC20000501",0.188703596591949
"CCC20000507",0.234104588627815
"CCC20000508",0.17431765794754
"CCC20000512",0.219201013445854
"CCC20000514",0.162967920303345
"CCC20000517",0.402557760477066
"CCC20000520",0.218017250299454
"CCC20000521",0.703786969184875
"CCC20000523",0.877885162830353
"CCC20000525",0.13876037299633
"CCC20000526",0.69670307636261
"CCC20000528",0.236141324043274
"CCC20000529",0.525895595550537
"CCC20000530",0.769194483757019
"CCC20000531",0.661581456661224
"CCC20000532",0.710990965366364
"CCC20000534",0.554515779018402
"CCC20000535",0.278947114944458
"CCC20000536",0.31790354847908
"CCC20000537",0.1861682087183
"CCC20000538",0.391588121652603
"CCC20000539",0.7634157538414
"CCC20000540",0.234238520264626
"CCC20000541",0.300143420696259
"CCC20000542",0.899581491947174
"CCC20000544",0.689229846000671
"CCC20000545",0.515755474567413
"CCC20000547",0.872370660305023
"CCC20000548",0.49704784154892
"CCC20000550",0.736985802650452
"CCC20000553",0.242508783936501
"CCC20000554",0.339637041091919
"CCC20000555",0.242928087711334
"CCC20000556",0.438736617565155
"CCC20000557",0.790772140026093
"CCC20000558",0.342571318149567
"CCC20000559",0.426800340414047
"CCC20000561",0.218832597136497
"CCC20000562",0.188264667987823
"CCC20000563",0.451785773038864
"CCC20000564",0.163321271538734
"CCC20000565",0.673467099666595
"CCC20000566",0.830631673336029
"CCC20000567",0.275004655122757
"CCC20000568",0.488278388977051
"CCC20000570",0.155171647667885
"CCC20000571",0.178583845496178
"CCC20000572",0.345908015966415
"CCC20000574",0.385193526744843
"CCC20000575",0.602580964565277
"CCC20000576",0.219132736325264
"CCC20000577",0.446275681257248
"CCC20000578",0.194940134882927
"CCC20000579",0.699874043464661
"CCC20000580",0.216593518853188
"CCC20000581",0.481240332126617
"CCC20000584",0.363688766956329
"CCC20000587",0.512087464332581
"CCC20000588",0.410301476716995
"CCC20000589",0.290114432573318
"CCC20000590",0.282888203859329
"CCC20000591",0.428144991397858
"CCC20000592",0.625167727470398
"CCC20000593",0.387622267007828
"CCC20000594",0.609248220920563
"CCC20000595",0.536924779415131
"CCC20000596",0.128888979554176
"CCC20000598",0.671840906143188
"CCC20000600",0.737544655799866
"CCC20000601",0.386592119932175
"CCC20000602",0.870281159877777
"CCC20000603",0.137952640652657
"CCC20000606",0.238106325268745
"CCC20000607",0.475495547056198
"CCC20000608",0.582728505134583
"CCC20000610",0.612913012504578
"CCC20000611",0.591086566448212
"CCC20000612",0.157957091927528
"CCC20000613",0.406708329916
"CCC20000614",0.416052311658859
"CCC20000615",0.318581014871597
"CCC20000616",0.167037025094032
"CCC20000617",0.871968150138855
"CCC20000618",0.26488921046257
"CCC20000619",0.306430995464325
"CCC20000620",0.73324179649353
"CCC20000622",0.357662498950958
"CCC20000623",0.358162552118301
"CCC20000625",0.448148459196091
"CCC20000626",0.206277713179588
"CCC20000627",0.147430032491684
"CCC20000628",0.269227743148804
"CCC20000629",0.3172827064991
"CCC20000630",0.655306339263916
"CCC20000631",0.706235647201538
"CCC20000633",0.471782505512238
"CCC20000635",0.274302124977112
"CCC20000636",0.855217099189758
"CCC20000637",0.566557884216309
"CCC20000638",0.263166099786758
"CCC20000640",0.187506765127182
"CCC20000641",0.412113070487976
"CCC20000642",0.626154363155365
"CCC20000643",0.376358449459076
"CCC20000644",0.396614879369736
"CCC20000646",0.166107162833214
"CCC20000647",0.257968157529831
"CCC20000648",0.25627264380455
"CCC20000649",0.258011370897293
"CCC20000650",0.892091155052185
"CCC20000651",0.638940036296844
"CCC20000654",0.638176321983337
"CCC20000658",0.53328675031662
"CCC20000659",0.335988461971283
"CCC20000660",0.21192429959774
"CCC20000663",0.498174786567688
"CCC20000665",0.302138239145279
"CCC20000666",0.93166196346283
"CCC20000667",0.4896499812603
"CCC20000668",0.679175972938538
"CCC20000670",0.464881747961044
"CCC20000671",0.317608892917633
"CCC20000673",0.908719003200531
"CCC20000674",0.0753571316599846
"CCC20000677",0.471268206834793
"CCC20000680",0.246899038553238
"CCC20000681",0.400815457105637
"CCC20000682",0.390474230051041
"CCC20000683",0.487364709377289
"CCC20000685",0.226185038685799
"CCC20000686",0.518884003162384
"CCC20000687",0.258135348558426
"CCC20000692",0.720420718193054
"CCC20000693",0.156522452831268
"CCC20000695",0.435228049755096
"CCC20000696",0.91620409488678
"CCC20000698",0.242022544145584
"CCC20000699",0.828033328056335
"CCC20000700",0.283292651176453
"CCC20000701",0.275351285934448
"CCC20000703",0.199599459767342
"CCC20000704",0.5004523396492
"CCC20000705",0.220685541629791
"CCC20000707",0.262109965085983
"CCC20000708",0.831352114677429
"CCC20000710",0.471317976713181
"CCC20000711",0.528543829917908
"CCC20000712",0.327926963567734
"CCC20000714",0.696982443332672
"CCC20000715",0.153586521744728
"CCC20000716",0.208379715681076
"CCC20000717",0.250207871198654
"CCC20000718",0.382012188434601
"CCC20000720",0.175014436244965
"CCC20000721",0.250659734010696
"CCC20000722",0.846307456493378
"CCC20000724",0.314143478870392
"CCC20000727",0.619475245475769
"CCC20000728",0.509684264659882
"CCC20000730",0.546557128429413
"CCC20000731",0.704392433166504
"CCC20000732",0.616755425930023
"CCC20000733",0.202732175588608
"CCC20000734",0.224564433097839
"CCC20000736",0.49965500831604
"CCC20000737",0.511628031730652
"CCC20000738",0.447416663169861
"CCC20000739",0.569901347160339
"CCC20000742",0.329869478940964
"CCC20000744",0.459187179803848
"CCC20000745",0.762142598628998
"CCC20000747",0.28683665394783
"CCC20000749",0.124300450086594
"CCC20000750",0.426764786243439
"CCC20000752",0.329512119293213
"CCC20000755",0.47085052728653
"CCC20000757",0.53460294008255
"CCC20000758",0.273631989955902
"CCC20000760",0.339553564786911
"CCC20000761",0.480918347835541
"CCC20000762",0.419554889202118
"CCC20000765",0.414829283952713
"CCC20000767",0.258588284254074
"CCC20000768",0.336719483137131
"CCC20000769",0.777714312076569
"CCC20000770",0.473664194345474
"CCC20000771",0.233310267329216
"CCC20000773",0.703031539916992
"CCC20000774",0.552261650562286
"CCC20000776",0.523076772689819
"CCC20000777",0.434465199708939
"CCC20000778",0.484368652105331
"CCC20000779",0.201654776930809
"CCC20000780",0.342823326587677
"CCC20000782",0.179632499814034
"CCC20000783",0.194937482476234
"CCC20000784",0.286739200353622
"CCC20000785",0.17672897875309
"CCC20000786",0.282706439495087
"CCC20000788",0.924038171768188
"CCC20000789",0.186229601502419
"CCC20000792",0.762552320957184
"CCC20000793",0.262268424034119
"CCC20000794",0.268930226564407
"CCC20000795",0.578162848949432
"CCC20000796",0.456793546676636
"CCC20000797",0.256144344806671
"CCC20000798",0.643595695495605
"CCC20000801",0.672202885150909
"CCC20000802",0.745476007461548
"CCC20000805",0.251314759254456
"CCC20000806",0.318392068147659
"CCC20000807",0.646320283412933
"CCC20000808",0.253208637237549
"CCC20000809",0.308552742004395
"CCC20000810",0.489187955856323
"CCC20000811",0.801544010639191
"CCC20000814",0.247543722391129
"CCC20000816",0.352342903614044
"CCC20000818",0.377762645483017
"CCC20000820",0.282698541879654
"CCC20000822",0.315911471843719
"CCC20000823",0.171952337026596
"CCC20000824",0.568666458129883
"CCC20000826",0.153766691684723
"CCC20000827",0.567936718463898
"CCC20000828",0.294482499361038
"CCC20000829",0.306665331125259
"CCC20000831",0.214875653386116
"CCC20000832",0.191318228840828
"CCC20000834",0.78855699300766
"CCC20000837",0.136144712567329
"CCC20000838",0.178807556629181
"CCC20000839",0.575547873973846
"CCC20000840",0.744769990444183
"CCC20000841",0.413376748561859
"CCC20000842",0.273393303155899
"CCC20000843",0.491255074739456
"CCC20000844",0.174731343984604
"CCC20000845",0.578501045703888
"CCC20000846",0.266236543655396
"CCC20000847",0.13420245051384
"CCC20000849",0.712883412837982
"CCC20000850",0.217351317405701
"CCC20000851",0.453589707612991
"CCC20000853",0.653009176254272
"CCC20000854",0.343927681446075
"CCC20000856",0.222704440355301
"CCC20000857",0.418100595474243
"CCC20000858",0.543539583683014
"CCC20000859",0.341042786836624
"CCC20000860",0.278145015239716
"CCC20000862",0.518988311290741
"CCC20000865",0.161773547530174
"CCC20000866",0.162523552775383
"CCC20000867",0.618495643138885
"CCC20000868",0.183227807283401
"CCC20000870",0.0980577245354652
"CCC20000873",0.49256220459938
"CCC20000874",0.11258339881897
"CCC20000875",0.237586408853531
"CCC20000877",0.705414474010468
"CCC20000878",0.153116673231125
"CCC20000881",0.352954745292664
"CCC20000883",0.79254013299942
"CCC20000884",0.659242033958435
"CCC20000885",0.37807959318161
"CCC20000886",0.30239349603653
"CCC20000889",0.387067645788193
"CCC20000890",0.213042259216309
"CCC20000893",0.345159411430359
"CCC20000895",0.200009003281593
"CCC20000897",0.35396882891655
"CCC20000898",0.6717169880867
"CCC20000900",0.455337941646576
"CCC20000901",0.261300772428513
"CCC20000903",0.228852540254593
"CCC20000905",0.281215846538544
"CCC20000907",0.323806554079056
"CCC20000908",0.625566422939301
"CCC20000909",0.235497668385506
"CCC20000910",0.239271983504295
"CCC20000911",0.640773773193359
"CCC20000912",0.439458698034286
"CCC20000916",0.232035204768181
"CCC20000918",0.243574008345604
"CCC20000919",0.373220413923264
"CCC20000922",0.237466350197792
"CCC20000923",0.320641249418259
"CCC20000925",0.308193951845169
"CCC20000926",0.337742537260056
"CCC20000927",0.346359401941299
"CCC20000928",0.80151891708374
"CCC20000929",0.241017743945122
"CCC20000932",0.1404639929533
"CCC20000936",0.160312905907631
"CCC20000938",0.617963075637817
"CCC20000939",0.435958683490753
"CCC20000940",0.37511995434761
"CCC20000942",0.900348663330078
"CCC20000943",0.564818918704987
"CCC20000948",0.242014676332474
"CCC20000949",0.207103088498116
"CCC20000950",0.279401183128357
"CCC20000951",0.122812777757645
"CCC20000952",0.262743890285492
"CCC20000953",0.480488926172256
"CCC20000954",0.279111862182617
"CCC20000957",0.398219019174576
"CCC20000958",0.302605539560318
"CCC20000959",0.681848108768463
"CCC20000960",0.340886026620865
"CCC20000962",0.193947285413742
"CCC20000963",0.18647138774395
"CCC20000964",0.589176177978516
"CCC20000965",0.238646939396858
"CCC20000966",0.691916167736053
"CCC20000967",0.143106997013092
"CCC20000970",0.327660024166107
"CCC20000971",0.489417940378189
"CCC20000972",0.588712930679321
"CCC20000973",0.214953616261482
"CCC20000974",0.442796975374222
"CCC20000975",0.524585902690887
"CCC20000977",0.254183113574982
"CCC20000978",0.248137444257736
"CCC20000979",0.509688198566437
"CCC20000980",0.157310336828232
"CCC20000981",0.297464489936829
"CCC20000982",0.40173202753067
"CCC20000986",0.450088143348694
"CCC20000987",0.417675256729126
"CCC20000988",0.685497403144836
"CCC20000989",0.742698848247528
"CCC20000990",0.596165597438812
"CCC20000992",0.501711308956146
"CCC20000993",0.404180318117142
"CCC20000994",0.246174648404121
"CCC20000995",0.375460237264633
"CCC20000996",0.363412171602249
"CCC20000997",0.621543884277344
"CCC20000998",0.290871500968933
"CCC20001001",0.362485498189926
"CCC20001003",0.249217107892036
"CCC20001004",0.435507506132126
"CCC20001006",0.194059684872627
"CCC20001007",0.201514407992363
"CCC20001008",0.286940604448318
"CCC20001009",0.289812326431274
"CCC20001010",0.240072682499886
"CCC20001011",0.607633054256439
"CCC20001014",0.225755155086517
"CCC20001015",0.643872022628784
"CCC20001016",0.732741951942444
"CCC20001017",0.30907666683197
"CCC20001020",0.143722474575043
"CCC20001021",0.157265156507492
"CCC20001022",0.387111246585846
"CCC20001024",0.730469346046448
"CCC20001025",0.836139500141144
"CCC20001026",0.280010879039764
"CCC20001027",0.395541995763779
"CCC20001028",0.278975009918213
"CCC20001029",0.827704966068268
"CCC20001030",0.219656825065613
"CCC20001032",0.573780179023743
"CCC20001033",0.3108811378479
"CCC20001034",0.749089896678925
"CCC20001043",0.49682405591011
"CCC20001044",0.593043804168701
"CCC20001045",0.263030618429184
"CCC20001047",0.322894662618637
"CCC20001048",0.560705184936523
"CCC20001049",0.633669197559357
"CCC20001050",0.228927627205849
"CCC20001051",0.695505738258362
"CCC20001052",0.371298670768738
"CCC20001053",0.632429957389832
"CCC20001054",0.225394770503044
"CCC20001056",0.34136101603508
"CCC20001057",0.558287560939789
"CCC20001059",0.725712597370148
"CCC20001060",0.247724279761314
"CCC20001061",0.44163990020752
"CCC20001063",0.223332062363625
"CCC20001065",0.179362863302231
"CCC20001066",0.47921222448349
"CCC20001067",0.435419380664825
"CCC20001068",0.798467814922333
"CCC20001069",0.133620828390121
"CCC20001070",0.173693850636482
"CCC20001071",0.479436039924622
"CCC20001072",0.628251075744629
"CCC20001074",0.373768121004105
"CCC20001075",0.463394433259964
"CCC20001077",0.253150463104248
"CCC20001078",0.595575451850891
"CCC20001080",0.512846648693085
"CCC20001081",0.305562555789948
"CCC20001083",0.399789452552795
"CCC20001085",0.41200515627861
"CCC20001086",0.317138254642487
"CCC20001088",0.118410550057888
"CCC20001091",0.165509656071663
"CCC20001092",0.206953689455986
"CCC20001093",0.897043704986572
"CCC20001094",0.319514274597168
"CCC20001095",0.760545611381531
"CCC20001096",0.529844462871552
"CCC20001098",0.214197933673859
"CCC20001099",0.510941982269287
"CCC20001101",0.228186681866646
"CCC20001102",0.388197660446167
"CCC20001103",0.158946678042412
"CCC20001104",0.129436150193214
"CCC20001106",0.196849524974823
"CCC20001107",0.202227607369423
"CCC20001108",0.605905055999756
"CCC20001109",0.422143757343292
"CCC20001110",0.652106463909149
"CCC20001111",0.769230306148529
"CCC20001112",0.100223660469055
"CCC20001113",0.41307857632637
"CCC20001115",0.3233283162117
"CCC20001118",0.246124431490898
"CCC20001119",0.189138382673264
"CCC20001120",0.455771923065186
"CCC20001121",0.905461370944977
"CCC20001123",0.441523998975754
"CCC20001124",0.487162232398987
"CCC20001125",0.738594770431519
"CCC20001126",0.187649548053741
"CCC20001127",0.928069233894348
"CCC20001128",0.413941830396652
"CCC20001129",0.233149036765099
"CCC20001130",0.76348090171814
"CCC20001131",0.371387749910355
"CCC20001132",0.426759958267212
"CCC20001133",0.358708620071411
"CCC20001137",0.86373233795166
"CCC20001138",0.290055185556412
"CCC20001139",0.370627641677856
"CCC20001140",0.318327456712723
"CCC20001141",0.401475995779037
"CCC20001142",0.142309039831161
"CCC20001144",0.652353882789612
"CCC20001145",0.642445743083954
"CCC20001146",0.630613803863525
"CCC20001147",0.635748624801636
"CCC20001148",0.509072124958038
"CCC20001149",0.368390262126923
"CCC20001150",0.496287822723389
"CCC20001152",0.282387375831604
"CCC20001153",0.231721669435501
"CCC20001155",0.595563590526581
"CCC20001158",0.335119515657425
"CCC20001159",0.262056946754456
"CCC20001160",0.46035048365593
"CCC20001163",0.842592895030975
"CCC20001164",0.831599414348602
"CCC20001165",0.355176627635956
"CCC20001166",0.472095847129822
"CCC20001168",0.396992802619934
"CCC20001170",0.243223771452904
"CCC20001171",0.757354319095612
"CCC20001173",0.64055061340332
"CCC20001174",0.164783507585526
"CCC20001175",0.410350739955902
"CCC20001176",0.27984493970871
"CCC20001177",0.482897192239761
"CCC20001178",0.333999365568161
"CCC20001181",0.344982266426086
"CCC20001182",0.168324768543243
"CCC20001184",0.281461298465729
"CCC20001185",0.607876241207123
"CCC20001186",0.27598825097084
"CCC20001187",0.813613533973694
"CCC20001189",0.322242021560669
"CCC20001191",0.711289465427399
"CCC20001193",0.774473071098328
"CCC20001194",0.573770880699158
"CCC20001195",0.319910705089569
"CCC20001196",0.750875532627106
"CCC20001197",0.676017820835114
"CCC20001198",0.115109592676163
"CCC20001199",0.151891365647316
"CCC20001201",0.476227760314941
"CCC20001203",0.22951851785183
"CCC20001204",0.299661248922348
"CCC20001205",0.310994148254395
"CCC20001206",0.694717168807983
"CCC20001207",0.717647135257721
"CCC20001208",0.453934997320175
"CCC20001210",0.739681780338287
"CCC20001211",0.413240700960159
"CCC20001213",0.211150705814362
"CCC20001214",0.269675701856613
"CCC20001216",0.301036179065704
"CCC20001217",0.124975211918354
"CCC20001218",0.611036717891693
"CCC20001220",0.93829071521759
"CCC20001221",0.298078417778015
"CCC20001225",0.722461581230164
"CCC20001227",0.441543787717819
"CCC20001229",0.258020550012589
"CCC20001230",0.192101210355759
"CCC20001231",0.175205677747726
"CCC20001233",0.803854286670685
"CCC20001236",0.804513931274414
"CCC20001237",0.288794189691544
"CCC20001238",0.175119295716286
"CCC20001239",0.461620837450027
"CCC20001242",0.592094361782074
"CCC20001243",0.616489827632904
"CCC20001244",0.700284123420715
"CCC20001246",0.286124289035797
"CCC20001248",0.886035621166229
"CCC20001249",0.716788649559021
"CCC20001250",0.33703938126564
"CCC20001253",0.216850489377975
"CCC20001257",0.0998867154121399
